Participant ID,Physical Activity,Fruits/Veg Servings,Sleep Quality,Stress Level,Overall Health,Diet Type,Exercise Type Preferred,Work Environment,Living Area
1357,9.11,2.01,4,4,7,Pescatarian,Sports,Office,Suburban
1358,4.8,7.62,6,10,1,Pescatarian,Strength Training,Fieldwork,Suburban
1359,3.49,3.48,4,6,3,Flexitarian,None,Student,Suburban
1360,6.33,6.75,6,4,7,Meat-Eater,None,Office,Suburban
1361,9.21,4.07,5,4,7,Vegan,Strength Training,Office,Rural
1362,2.9,9.98,6,7,3,Pescatarian,None,Student,Urban
1363,6.61,3.37,4,1,8,Vegetarian,Strength Training,Mixed,Suburban
1364,6.68,3.51,3,4,10,Meat-Eater,Strength Training,Fieldwork,Urban
1365,7.6,9.38,5,3,7,Meat-Eater,Cardio,Fieldwork,Suburban
1366,2.18,1.22,1,9,4,Pescatarian,None,Fieldwork,Rural
1367,7.44,7.27,7,2,9,Meat-Eater,Strength Training,Fieldwork,Urban
1368,9.18,7.53,10,4,6,Pescatarian,Cardio,Office,Suburban
1369,2.62,8.53,5,6,2,Meat-Eater,None,Mixed,Rural
1370,3.14,9.77,9,6,4,Vegetarian,Sports,Office,Urban
1371,9.74,9.78,10,5,2,Vegan,Cardio,Student,Urban
1372,2.63,1.59,5,6,2,Flexitarian,None,Mixed,Suburban
1373,8.69,8.4,8,5,4,Vegetarian,Strength Training,Fieldwork,Suburban
1374,5.43,6.82,8,3,7,Vegan,Strength Training,Office,Suburban
1375,3.23,6.83,10,7,3,Pescatarian,Cardio,Fieldwork,Urban
1376,8.84,2.16,2,3,6,Flexitarian,Sports,Student,Urban
1377,5.01,6.85,10,5,5,Vegetarian,Cardio,Student,Suburban
1378,5.63,9.84,10,4,9,Meat-Eater,Cardio,Student,Urban
1379,4.23,9.21,8,9,5,Meat-Eater,Cardio,Fieldwork,Urban
1380,6.34,4.95,5,3,6,Vegetarian,None,Office,Suburban
1381,2.47,1.36,4,9,3,Pescatarian,None,Student,Rural
1382,4.52,4.26,1,10,3,Pescatarian,Sports,Remote,Rural
1383,9.72,8.44,6,2,8,Vegetarian,Strength Training,Remote,Rural
1384,3.32,7.31,6,6,3,Pescatarian,Cardio,Fieldwork,Urban
1385,6.91,5.13,9,5,4,Vegetarian,Cardio,Student,Rural
1386,3.93,1.5,4,10,4,Vegan,None,Student,Urban
1387,7.96,4.84,1,1,7,Flexitarian,Cardio,Office,Suburban
1388,2.18,5.22,8,6,2,Meat-Eater,None,Mixed,Urban
1389,9.73,9.36,10,2,6,Vegan,Cardio,Student,Urban
1390,5.08,6.77,10,2,7,Vegetarian,Sports,Student,Suburban
1391,3.12,3.8,3,7,1,Meat-Eater,Strength Training,Mixed,Rural
1392,1.66,5.73,8,9,1,Pescatarian,None,Mixed,Rural
1393,2.53,1.59,5,10,1,Vegetarian,None,Remote,Rural
1394,5.68,9.75,8,1,8,Vegan,Strength Training,Remote,Rural
1395,4.03,4.24,2,10,5,Vegetarian,Cardio,Office,Suburban
1396,8.46,5.3,5,5,5,Flexitarian,Strength Training,Remote,Rural
1397,4.88,4.2,5,7,4,Flexitarian,Yoga/Pilates,Remote,Suburban
1398,3.24,7.14,7,7,1,Vegetarian,Cardio,Office,Urban
1399,6.55,6.96,5,5,3,Pescatarian,Strength Training,Fieldwork,Suburban
1400,7.36,7.44,5,2,7,Vegan,Cardio,Office,Rural
1401,2.5,3.41,2,9,2,Pescatarian,None,Student,Rural
1402,2.51,3.84,2,6,4,Pescatarian,None,Student,Urban
1403,1.33,2.13,2,10,4,Meat-Eater,None,Fieldwork,Rural
1404,7.63,6.9,9,1,6,Vegetarian,Sports,Office,Suburban
1405,6.97,1.36,4,4,6,Meat-Eater,Yoga/Pilates,Mixed,Suburban
1406,5.27,6.38,5,2,7,Flexitarian,None,Office,Suburban
1407,8.6,8.83,8,3,7,Flexitarian,Cardio,Student,Urban
1408,8.25,9.02,8,4,7,Meat-Eater,Sports,Remote,Rural
1409,6.27,5.04,6,3,7,Meat-Eater,None,Mixed,Urban
1410,8.81,5.13,8,1,10,Pescatarian,Sports,Student,Urban
1411,2.85,1.69,1,10,1,Meat-Eater,None,Office,Urban
1412,2.01,7.04,5,7,1,Vegan,None,Mixed,Rural
1413,3.43,8.39,10,9,2,Meat-Eater,Yoga/Pilates,Student,Rural
1414,1.51,3.2,3,7,3,Meat-Eater,None,Fieldwork,Urban
1415,5.78,4.79,5,3,7,Vegetarian,Cardio,Remote,Suburban
1416,9.43,8.55,8,3,9,Vegan,Cardio,Office,Suburban
1417,1.35,8.89,9,10,3,Flexitarian,None,Student,Suburban
1418,2.1,3.19,5,8,4,Pescatarian,None,Remote,Urban
1419,5.07,5.96,9,5,3,Flexitarian,Yoga/Pilates,Student,Suburban
1420,9.4,2.73,5,4,9,Vegetarian,Cardio,Fieldwork,Rural
1421,3.85,1.92,1,10,2,Meat-Eater,Yoga/Pilates,Office,Rural
1422,5.57,9.2,8,3,7,Vegetarian,Cardio,Student,Urban
1423,1.37,8.38,10,6,3,Vegetarian,None,Fieldwork,Rural
1424,2.34,7.84,7,10,4,Flexitarian,None,Student,Rural
1425,9.88,1.44,5,2,10,Flexitarian,Cardio,Remote,Rural
1426,9.69,8.59,7,1,8,Pescatarian,Cardio,Mixed,Urban
1427,1.04,4.94,1,10,3,Flexitarian,None,Fieldwork,Suburban
1428,9.57,4.08,1,2,6,Flexitarian,Strength Training,Office,Rural
1429,6.75,5.92,6,1,8,Pescatarian,Cardio,Mixed,Suburban
1430,8.81,1.82,5,5,5,Flexitarian,Strength Training,Remote,Rural
1431,5.09,7.81,6,4,7,Vegetarian,None,Student,Rural
1432,5.64,6.24,7,2,9,Vegetarian,Yoga/Pilates,Remote,Rural
1433,5.4,2.68,4,4,6,Meat-Eater,Sports,Remote,Urban
1434,7,2.69,2,3,9,Vegetarian,Strength Training,Fieldwork,Suburban
1435,2.26,2.66,1,10,2,Flexitarian,None,Remote,Urban
1436,1.27,1.51,5,10,3,Vegetarian,None,Fieldwork,Suburban
1437,3.77,6.29,7,7,5,Meat-Eater,Cardio,Fieldwork,Suburban
1438,7.34,8.56,10,5,1,Pescatarian,Sports,Fieldwork,Rural
1439,2.82,1.16,1,8,5,Vegan,None,Fieldwork,Rural
1440,7.06,1.44,4,5,5,Vegan,Strength Training,Office,Rural
1441,9.73,6.15,9,1,10,Vegetarian,Cardio,Mixed,Suburban
1442,1.85,8.38,8,9,5,Pescatarian,None,Fieldwork,Urban
1443,7.05,3.94,4,3,7,Pescatarian,Strength Training,Fieldwork,Suburban
1444,4.99,4.15,5,8,5,Pescatarian,Sports,Remote,Urban
1445,8.81,6.37,9,4,10,Meat-Eater,Strength Training,Office,Urban
1446,2.59,3.47,4,9,2,Pescatarian,None,Fieldwork,Suburban
1447,7.23,1.24,3,3,9,Vegetarian,Cardio,Mixed,Rural
1448,8.54,7.62,10,4,7,Pescatarian,Cardio,Fieldwork,Urban
1449,9.5,6.63,9,2,8,Flexitarian,Strength Training,Fieldwork,Suburban
1450,7.15,6.23,5,4,7,Vegetarian,Strength Training,Remote,Rural
1451,5.47,7.68,10,1,9,Flexitarian,Sports,Office,Suburban
1452,6.56,7.08,6,1,8,Meat-Eater,None,Office,Urban
1453,8.82,2.85,3,2,8,Vegan,Cardio,Remote,Rural
1454,6.14,4.17,5,4,6,Pescatarian,Strength Training,Fieldwork,Rural
1455,1.27,2.13,5,6,5,Pescatarian,None,Remote,Suburban
1456,9.38,2.17,3,5,3,Vegan,Strength Training,Office,Urban
1457,7.21,7.09,6,4,8,Flexitarian,Strength Training,Fieldwork,Urban
1458,7.09,8.73,10,2,9,Vegan,Cardio,Fieldwork,Suburban
1459,2.94,9.66,10,9,3,Vegetarian,None,Student,Suburban
1460,6.93,6.66,8,3,9,Flexitarian,Sports,Office,Suburban
1461,4.54,2.66,1,8,5,Pescatarian,Strength Training,Remote,Suburban
1462,6.86,1.95,5,1,6,Meat-Eater,Cardio,Remote,Suburban
1463,1.96,8.32,10,8,1,Flexitarian,None,Office,Urban
1464,6.92,6.21,10,2,10,Meat-Eater,None,Fieldwork,Urban
1465,9.99,6.56,10,1,10,Vegan,Sports,Student,Urban
1466,1.43,8.03,6,7,2,Vegetarian,None,Office,Urban
1467,9.79,7.33,5,2,8,Meat-Eater,Strength Training,Office,Suburban
1468,4.66,8.51,10,8,3,Meat-Eater,Strength Training,Mixed,Urban
1469,8.84,1.51,3,3,8,Pescatarian,Sports,Office,Suburban
1470,8.04,7.73,9,2,9,Vegan,Sports,Office,Urban
1471,6.1,8.66,8,3,7,Vegan,None,Office,Urban
1472,7.65,3.58,3,3,8,Flexitarian,Strength Training,Fieldwork,Suburban
1473,8.91,6.76,9,3,9,Flexitarian,Sports,Mixed,Suburban
1474,4.64,3.83,2,9,4,Vegetarian,Sports,Remote,Suburban
1475,3.94,9.62,5,7,1,Meat-Eater,None,Student,Urban
1476,7.01,1.3,1,5,4,Meat-Eater,Sports,Mixed,Urban
1477,8.27,6.22,9,2,10,Vegetarian,Sports,Mixed,Urban
1478,7.86,2.5,3,1,9,Vegetarian,Strength Training,Mixed,Suburban
1479,8.18,7.41,8,3,10,Pescatarian,Cardio,Remote,Urban
1480,4.92,2.58,2,8,5,Meat-Eater,Strength Training,Mixed,Suburban
1481,8.36,3.12,5,5,1,Meat-Eater,Cardio,Fieldwork,Urban
1482,2.08,5.45,6,6,1,Vegetarian,None,Mixed,Rural
1483,5.9,9.23,5,4,9,Flexitarian,None,Fieldwork,Suburban
1484,1.05,2.91,4,7,1,Vegan,None,Remote,Suburban
1485,3.92,2.3,2,9,1,Meat-Eater,None,Office,Urban
1486,4.3,7.83,9,6,3,Vegan,Yoga/Pilates,Remote,Rural
1487,4.57,5.51,8,10,4,Flexitarian,Sports,Mixed,Urban
1488,7.26,9.21,7,1,9,Flexitarian,Cardio,Student,Rural
1489,4.5,2.32,5,10,4,Vegan,Strength Training,Office,Rural
1490,5.04,6.81,6,4,6,Vegan,Cardio,Fieldwork,Urban
1491,3.14,3.1,4,9,1,Vegan,Cardio,Fieldwork,Suburban
1492,4.36,2.41,5,6,5,Meat-Eater,None,Office,Urban
1493,3.05,7.15,8,6,2,Meat-Eater,Sports,Mixed,Urban
1494,1.66,6.34,8,8,2,Pescatarian,None,Remote,Urban
1495,6.43,7.79,8,5,2,Pescatarian,Yoga/Pilates,Mixed,Rural
1496,7.01,3.79,2,3,8,Vegan,Strength Training,Student,Urban
1497,6.58,5.03,9,2,6,Vegan,Cardio,Office,Urban
1498,5.17,4.65,1,2,10,Vegetarian,None,Fieldwork,Urban
1499,4.42,9.86,5,6,5,Vegetarian,Yoga/Pilates,Mixed,Urban
1500,8.77,3.63,2,4,7,Pescatarian,Strength Training,Office,Urban
1501,5.67,3.65,2,2,8,Meat-Eater,Yoga/Pilates,Fieldwork,Urban
1502,5.31,4.19,4,2,8,Vegetarian,Cardio,Office,Rural
1503,1.23,6.08,9,8,2,Pescatarian,None,Mixed,Urban
1504,4.07,3.27,5,8,2,Flexitarian,Strength Training,Office,Urban
1505,4.42,9.24,7,7,1,Flexitarian,None,Fieldwork,Urban
1506,4.59,3.39,3,6,3,Vegan,Sports,Student,Rural
1507,6.22,9.06,5,3,10,Flexitarian,Strength Training,Office,Urban
1508,5.8,1.93,3,2,7,Vegan,Yoga/Pilates,Office,Rural
1509,6.47,6.91,7,4,6,Vegetarian,Sports,Remote,Rural
1510,7.88,9.16,5,3,10,Pescatarian,Cardio,Office,Rural
1511,8.32,2.52,1,2,8,Flexitarian,Cardio,Mixed,Urban
1512,7.46,9.71,7,5,2,Pescatarian,Cardio,Remote,Suburban
1513,9.6,5.08,9,3,7,Vegetarian,Cardio,Office,Urban
1514,1.16,9.51,7,10,1,Vegan,None,Office,Urban
1515,2.76,7.09,8,8,1,Flexitarian,None,Student,Rural
1516,1.07,3.71,4,8,3,Vegetarian,None,Office,Suburban
1517,6.83,2.69,4,5,2,Pescatarian,Cardio,Mixed,Urban
1518,9.08,3.73,2,1,6,Vegan,Sports,Remote,Suburban
1519,3.19,1.84,4,7,2,Pescatarian,Yoga/Pilates,Mixed,Rural
1520,9.34,2.29,5,1,8,Pescatarian,Sports,Fieldwork,Suburban
1521,1.54,1.94,2,6,2,Flexitarian,None,Student,Rural
1522,9.41,4.81,2,2,10,Flexitarian,Cardio,Mixed,Suburban
1523,4.16,8.16,8,9,2,Vegan,Cardio,Remote,Urban
1524,1.91,2.27,3,6,4,Pescatarian,None,Mixed,Rural
1525,5.37,2.17,1,1,9,Vegetarian,Strength Training,Mixed,Suburban
1526,3.31,6.79,7,6,3,Vegan,None,Student,Suburban
1527,3.56,2.77,3,9,3,Vegan,Strength Training,Remote,Suburban
1528,3.77,1.88,2,8,3,Vegan,Cardio,Office,Suburban
1529,8.23,2.5,2,5,5,Pescatarian,Cardio,Fieldwork,Suburban
1530,5.85,9.31,10,5,5,Vegetarian,None,Fieldwork,Suburban
1531,3.8,8.39,10,9,2,Vegetarian,Cardio,Mixed,Urban
1532,6.49,4.19,2,1,6,Vegetarian,Strength Training,Office,Urban
1533,7.45,6.9,9,5,4,Pescatarian,Cardio,Student,Urban
1534,3.45,5.84,9,9,4,Pescatarian,None,Fieldwork,Rural
1535,4.72,7.09,5,7,4,Vegan,Strength Training,Fieldwork,Rural
1536,2.1,7.14,6,10,2,Vegan,None,Remote,Urban
1537,2.63,6.66,8,7,2,Vegan,None,Remote,Suburban
1538,7.13,3.39,2,1,8,Vegan,Cardio,Office,Rural
1539,2.63,1.35,5,10,1,Flexitarian,None,Student,Rural
1540,5.73,5.1,6,4,8,Flexitarian,Sports,Student,Suburban
1541,7.38,9.02,9,3,7,Pescatarian,Sports,Student,Rural
1542,1.96,6.13,6,10,5,Vegetarian,None,Mixed,Rural
1543,6.11,8.49,8,5,3,Meat-Eater,Cardio,Mixed,Rural
1544,3.31,9.92,5,10,2,Flexitarian,None,Fieldwork,Rural
1545,9.67,2.47,4,5,2,Vegetarian,Cardio,Student,Suburban
1546,5.35,7.23,9,4,10,Flexitarian,None,Student,Urban
1547,8.25,7.07,10,4,10,Flexitarian,Strength Training,Office,Urban
1548,5.95,9.82,10,3,10,Vegan,Yoga/Pilates,Remote,Urban
1549,1.39,9.87,7,9,1,Pescatarian,None,Remote,Rural
1550,6.7,7.18,8,4,7,Meat-Eater,Yoga/Pilates,Mixed,Rural
1551,9.56,3.19,2,1,10,Pescatarian,Strength Training,Mixed,Rural
1552,6.41,8.19,5,1,6,Pescatarian,None,Remote,Urban
1553,8.37,1.96,2,2,9,Flexitarian,Sports,Remote,Urban
1554,8.96,8.03,6,3,9,Meat-Eater,Cardio,Remote,Suburban
1555,3.05,9.19,8,6,4,Pescatarian,Cardio,Student,Urban
1556,2.91,4.45,1,8,2,Vegetarian,None,Student,Rural
1557,6.5,6.68,7,3,6,Pescatarian,Sports,Student,Suburban
1558,4.7,4.87,2,10,1,Vegan,Yoga/Pilates,Fieldwork,Rural
1559,8.56,4.94,1,3,9,Vegan,Strength Training,Office,Suburban
1560,9.1,3.79,3,5,3,Pescatarian,Cardio,Student,Rural
1561,4.18,7.86,6,7,4,Meat-Eater,Cardio,Fieldwork,Urban
1562,3.13,9.43,5,7,2,Vegetarian,Sports,Office,Suburban
1563,8.02,9.47,8,2,9,Pescatarian,Strength Training,Student,Suburban
1564,3.47,2.57,2,10,4,Flexitarian,Sports,Fieldwork,Urban
1565,8.4,8.87,6,5,1,Pescatarian,Sports,Office,Suburban
1566,4.81,7.64,5,7,4,Vegan,Strength Training,Fieldwork,Suburban
1567,7.01,3.28,2,5,5,Vegan,Cardio,Office,Urban
1568,1.86,1.61,3,9,5,Vegetarian,None,Remote,Rural
1569,6.61,3.41,2,4,8,Meat-Eater,Sports,Office,Rural
1570,5.07,9.21,10,5,2,Vegan,None,Office,Suburban
1571,6.28,6.7,9,5,2,Vegan,Strength Training,Student,Rural
1572,2.51,7.49,10,6,1,Flexitarian,None,Student,Suburban
1573,7.63,3.31,3,1,7,Meat-Eater,Cardio,Remote,Suburban
1574,8.77,7.47,5,3,8,Pescatarian,Strength Training,Student,Urban
1575,2.95,1.25,3,8,5,Meat-Eater,None,Remote,Rural
1576,1.86,4.38,5,8,1,Vegetarian,None,Mixed,Suburban
1577,1.21,6.64,9,7,5,Meat-Eater,None,Student,Urban
1578,6.78,2.31,2,4,8,Meat-Eater,Cardio,Mixed,Rural
1579,6.46,8.41,6,2,6,Flexitarian,None,Mixed,Urban
1580,5.92,3.12,4,5,4,Pescatarian,Strength Training,Mixed,Urban
1581,3.09,6.87,7,6,2,Vegetarian,Yoga/Pilates,Office,Rural
1582,4.52,4.65,4,10,3,Pescatarian,None,Student,Rural
1583,6.35,6.36,10,5,1,Flexitarian,None,Remote,Rural
1584,5.47,1.97,5,1,10,Vegan,Yoga/Pilates,Student,Suburban
1585,9.89,1.15,2,5,1,Vegan,Sports,Office,Urban
1586,2.23,9.19,6,8,4,Flexitarian,None,Student,Rural
1587,7.26,3.43,2,1,8,Meat-Eater,Sports,Student,Rural
1588,4.64,8.38,5,10,1,Flexitarian,Cardio,Remote,Rural
1589,4.85,9.99,10,8,3,Vegan,Sports,Fieldwork,Suburban
1590,7.46,2.9,5,3,8,Vegetarian,Sports,Student,Suburban
1591,7.23,3.39,2,4,10,Vegan,Cardio,Office,Urban
1592,9.92,6.97,9,3,7,Flexitarian,Sports,Mixed,Rural
1593,2.16,9.69,10,7,4,Flexitarian,None,Mixed,Urban
1594,1.94,9.24,6,6,1,Meat-Eater,None,Remote,Suburban
1595,7.52,5.53,7,1,7,Meat-Eater,Cardio,Student,Urban
1596,6.21,8.16,9,1,10,Flexitarian,None,Student,Suburban
1597,3.47,2.22,4,10,2,Vegan,None,Fieldwork,Rural
1598,1.71,9.8,5,10,3,Meat-Eater,None,Student,Urban
1599,1.77,9.68,8,7,3,Meat-Eater,None,Remote,Rural
1600,9.05,2.47,5,3,9,Pescatarian,Strength Training,Remote,Urban
1601,2.73,3.69,2,10,1,Pescatarian,None,Remote,Rural
1602,3.91,1.9,5,8,1,Vegan,Strength Training,Remote,Urban
1603,3.04,3.45,1,8,5,Pescatarian,Cardio,Mixed,Urban
1604,4.19,8.34,9,10,4,Flexitarian,Yoga/Pilates,Student,Suburban
1605,1.62,4.4,2,10,1,Meat-Eater,None,Mixed,Suburban
1606,5.67,1.8,4,2,8,Flexitarian,Sports,Office,Suburban
1607,1.61,4.08,3,9,4,Flexitarian,None,Student,Urban
1608,8.2,9.83,8,1,7,Vegan,Cardio,Student,Suburban
1609,3.1,6.67,6,10,4,Vegetarian,Yoga/Pilates,Fieldwork,Rural
1610,5.86,4.75,2,5,4,Vegan,Yoga/Pilates,Remote,Urban
1611,8.92,2.5,1,3,6,Vegetarian,Strength Training,Mixed,Rural
1612,6.86,9.88,9,4,10,Flexitarian,Sports,Mixed,Rural
1613,5.8,8.39,9,5,5,Meat-Eater,Yoga/Pilates,Student,Rural
1614,3.92,3.53,4,9,1,Pescatarian,Yoga/Pilates,Mixed,Urban
1615,4,1.63,3,6,1,Vegan,Sports,Office,Suburban
1616,7.03,1.51,3,3,6,Vegetarian,Sports,Remote,Rural
1617,9.95,2.08,1,2,10,Vegetarian,Strength Training,Fieldwork,Rural
1618,6.96,6.23,6,1,6,Vegan,Strength Training,Student,Urban
1619,6.02,9.36,5,4,7,Flexitarian,Cardio,Remote,Rural
1620,7.58,5.47,9,4,7,Meat-Eater,Cardio,Mixed,Suburban
1621,5.19,8.59,10,1,8,Pescatarian,Strength Training,Student,Suburban
1622,1.54,5.01,10,9,2,Flexitarian,None,Office,Suburban
1623,6.06,7.38,10,2,9,Flexitarian,Cardio,Student,Suburban
1624,9.62,7.59,6,2,8,Vegetarian,Strength Training,Remote,Rural
1625,2.58,2.57,1,9,2,Flexitarian,None,Office,Rural
1626,7.21,4.25,4,4,9,Flexitarian,Cardio,Fieldwork,Urban
1627,2.81,6.74,9,7,2,Flexitarian,None,Mixed,Rural
1628,5.82,1.64,3,4,9,Pescatarian,Strength Training,Office,Urban
1629,1.87,4.25,1,10,1,Pescatarian,None,Fieldwork,Urban
1630,5.05,5.81,9,3,9,Pescatarian,Cardio,Student,Suburban
1631,7.81,9.97,9,5,1,Vegetarian,Sports,Remote,Suburban
1632,4.13,5.27,7,9,4,Vegetarian,None,Mixed,Urban
1633,6.98,8.34,7,4,9,Vegan,Yoga/Pilates,Fieldwork,Rural
1634,8.16,4.89,3,3,7,Flexitarian,Strength Training,Office,Urban
1635,9.34,8.17,10,4,9,Flexitarian,Strength Training,Fieldwork,Rural
1636,3.11,6.36,10,8,2,Flexitarian,Cardio,Remote,Rural
1637,4.59,8.98,5,7,4,Vegan,Sports,Student,Suburban
1638,2.37,4.7,3,8,5,Flexitarian,None,Mixed,Urban
1639,9.93,6.44,8,3,8,Vegan,Sports,Fieldwork,Urban
1640,9.34,6.67,9,5,2,Meat-Eater,Strength Training,Mixed,Suburban
1641,5.86,4.76,3,4,7,Pescatarian,Sports,Fieldwork,Suburban
1642,8.58,2.3,5,2,6,Meat-Eater,Cardio,Mixed,Suburban
1643,5.69,1.84,2,1,10,Flexitarian,Cardio,Fieldwork,Suburban
1644,6.61,1.15,2,3,6,Meat-Eater,Sports,Student,Suburban
1645,1.8,8.86,7,6,5,Pescatarian,None,Remote,Urban
1646,7.8,3.13,5,4,10,Vegetarian,Strength Training,Mixed,Rural
1647,2.15,2.9,2,8,4,Vegetarian,None,Office,Suburban
1648,8.43,7.62,7,1,6,Flexitarian,Strength Training,Office,Urban
1649,8.04,3.88,5,5,3,Vegan,Sports,Remote,Urban
1650,7.38,5.55,7,1,10,Vegetarian,Cardio,Student,Rural
1651,1.33,2.46,5,10,5,Pescatarian,None,Student,Suburban
1652,3.73,9.64,6,7,2,Pescatarian,Sports,Mixed,Urban
1653,3.37,8.66,7,9,4,Pescatarian,Cardio,Mixed,Urban
1654,4.24,8.77,6,6,3,Flexitarian,None,Fieldwork,Urban
1655,1.79,4.66,3,8,5,Flexitarian,None,Mixed,Suburban
1656,9.43,7.86,5,4,7,Vegetarian,Cardio,Office,Urban
1657,5.98,2.29,2,1,6,Flexitarian,Cardio,Fieldwork,Urban
1658,3.75,1.08,2,8,5,Vegetarian,Yoga/Pilates,Fieldwork,Suburban
1659,4.57,1.18,4,8,2,Flexitarian,Sports,Office,Urban
1660,5.02,6.28,10,3,6,Flexitarian,Yoga/Pilates,Student,Rural
1661,6.41,5.1,6,3,9,Meat-Eater,Strength Training,Mixed,Urban
1662,5.64,5.66,9,1,6,Vegan,Sports,Fieldwork,Rural
1663,9.27,1.07,3,2,10,Flexitarian,Cardio,Mixed,Rural
1664,5.47,4.8,1,5,3,Flexitarian,Sports,Office,Urban
1665,9.93,7.46,9,5,1,Meat-Eater,Strength Training,Fieldwork,Rural
1666,8.66,4.98,5,5,3,Meat-Eater,Sports,Office,Suburban
1667,2.88,7.59,9,7,3,Vegetarian,None,Student,Rural
1668,9.38,3.1,5,3,6,Meat-Eater,Sports,Mixed,Urban
1669,2.05,8.32,5,8,4,Meat-Eater,None,Office,Rural
1670,8.36,6.3,8,4,6,Pescatarian,Strength Training,Fieldwork,Suburban
1671,4.43,2.9,2,10,2,Vegetarian,Yoga/Pilates,Office,Suburban
1672,8.9,3.13,5,5,3,Flexitarian,Strength Training,Office,Urban
1673,8.81,6.65,6,3,10,Pescatarian,Cardio,Remote,Suburban
1674,8.25,8.47,6,5,3,Vegan,Sports,Office,Rural
1675,8.11,4.74,5,3,10,Pescatarian,Strength Training,Fieldwork,Rural
1676,3.74,3.32,4,8,2,Vegetarian,Strength Training,Fieldwork,Urban
1677,1.73,8.8,6,8,2,Vegan,None,Student,Suburban
1678,4.63,7.02,7,6,2,Vegan,Yoga/Pilates,Student,Suburban
1679,2.56,5.03,6,6,1,Vegan,None,Remote,Suburban
1680,7.25,5.39,10,1,8,Pescatarian,Strength Training,Office,Rural
1681,4.11,2.84,5,6,5,Vegetarian,Yoga/Pilates,Fieldwork,Rural
1682,9.78,6.64,5,2,7,Vegan,Cardio,Fieldwork,Suburban
1683,6.77,4.23,2,4,7,Flexitarian,Strength Training,Fieldwork,Urban
1684,8.4,9.96,8,4,10,Vegan,Cardio,Office,Urban
1685,2.19,5.32,7,8,3,Vegan,None,Fieldwork,Suburban
1686,8.76,5.37,7,5,3,Pescatarian,Sports,Student,Rural
1687,9.3,6.09,5,1,10,Pescatarian,Sports,Remote,Urban
1688,5.38,9.25,10,4,9,Vegetarian,Sports,Mixed,Suburban
1689,6.46,8.21,5,4,8,Vegetarian,Cardio,Remote,Urban
1690,7.88,5.06,10,1,10,Pescatarian,Cardio,Remote,Urban
1691,2.57,7.47,6,7,5,Vegetarian,None,Remote,Rural
1692,5.52,6.28,9,2,7,Vegan,None,Office,Urban
1693,4.59,5.43,8,9,5,Vegetarian,None,Fieldwork,Suburban
1694,2.32,2.73,3,7,1,Meat-Eater,None,Mixed,Rural
1695,4.31,5.18,5,6,2,Vegetarian,Strength Training,Student,Suburban
1696,1.61,3.21,4,9,2,Flexitarian,None,Office,Urban
1697,1.23,9.23,10,6,3,Vegan,None,Mixed,Suburban
1698,2.22,4.02,5,7,4,Flexitarian,None,Student,Rural
1699,9.67,9.57,7,1,8,Vegetarian,Sports,Office,Rural
1700,5.95,5.8,7,2,6,Flexitarian,Cardio,Fieldwork,Rural
1701,9.69,6.68,10,2,7,Vegetarian,Strength Training,Office,Rural
1702,4.89,5.89,9,6,2,Flexitarian,Sports,Mixed,Rural
1703,3.81,2.16,3,7,5,Vegan,Sports,Office,Rural
1704,5.56,4.38,5,3,9,Vegan,Cardio,Remote,Urban
1705,4.96,1.89,3,6,4,Pescatarian,Cardio,Student,Rural
1706,1.95,6.61,6,8,5,Vegan,None,Remote,Suburban
1707,6.77,5.02,10,1,6,Pescatarian,Cardio,Student,Suburban
1708,2.94,8,9,7,4,Vegetarian,None,Mixed,Urban
1709,6.58,2.98,4,2,7,Meat-Eater,Yoga/Pilates,Fieldwork,Urban
1710,6.85,2.48,2,4,6,Meat-Eater,Sports,Mixed,Suburban
1711,2.37,4.66,4,9,3,Pescatarian,None,Student,Rural
1712,1.55,9.34,10,8,3,Vegan,None,Mixed,Urban
1713,8.03,7.39,7,2,6,Flexitarian,Cardio,Fieldwork,Rural
1714,5.14,4.77,4,4,7,Vegan,Cardio,Student,Suburban
1715,1.52,5.66,6,7,3,Pescatarian,None,Remote,Suburban
1716,9.95,1.76,5,1,7,Pescatarian,Strength Training,Remote,Suburban
1717,1.52,9.86,5,9,5,Flexitarian,None,Office,Rural
1718,7.26,7,8,3,9,Vegan,Strength Training,Mixed,Rural
1719,9.85,3.57,1,4,6,Pescatarian,Cardio,Office,Urban
1720,3.15,6.27,10,7,4,Flexitarian,Sports,Fieldwork,Rural
1721,2.28,1.99,4,10,5,Pescatarian,None,Mixed,Rural
1722,2.09,9.69,8,10,3,Flexitarian,None,Office,Rural
1723,3.73,2.57,5,7,2,Vegan,Strength Training,Student,Rural
1724,1.91,6.83,7,6,2,Vegan,None,Fieldwork,Suburban
1725,7.23,3.21,2,4,10,Vegetarian,Sports,Mixed,Suburban
1726,1.56,7.46,6,10,1,Vegan,None,Mixed,Suburban
1727,5.58,7.99,6,1,9,Vegetarian,Cardio,Remote,Urban
1728,9.97,7.06,10,2,8,Flexitarian,Sports,Student,Urban
1729,8.33,6.53,7,1,6,Flexitarian,Strength Training,Remote,Urban
1730,6.54,9.03,5,2,10,Meat-Eater,Yoga/Pilates,Student,Rural
1731,3.76,1.71,2,9,5,Pescatarian,Strength Training,Student,Suburban
1732,6.62,3.98,1,1,7,Pescatarian,Yoga/Pilates,Mixed,Suburban
1733,5.74,3.23,3,4,8,Pescatarian,Sports,Office,Urban
